Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,Return,cost,Discount
4352,US-2020-100482,"Saturday, April 11, 2020","Wednesday, April 15, 2020",Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,115.12,2,-4.746,Online,No,119.866,-0.7119
6861,CA-2020-128965,"Friday, April 17, 2020","Wednesday, April 22, 2020",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,290.89,11,46.7313,Online,No,244.1587,7.009695
8471,US-2020-132031,"Thursday, April 23, 2020","Monday, April 27, 2020",Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,132.408,2,11.9196,COD,No,120.4884,1.78794
2780,CA-2020-108322,"Thursday, April 30, 2020","Tuesday, May 5, 2020",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,124.376,3,0.7425,COD,Yes,123.6335,0.111375
3896,CA-2020-110212,"Friday, May 1, 2020","Tuesday, May 5, 2020",Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",997.9,5,18.093,Online,Yes,979.807,2.71395
9923,US-2020-162124,"Wednesday, May 6, 2020","Sunday, May 10, 2020",Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,231.968,4,28.7952,Cards,No,203.1728,4.31928
1972,CA-2020-140242,"Wednesday, May 6, 2020","Monday, May 11, 2020",Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,454.744,7,76.6395,Cards,Yes,378.1045,11.495925
5001,CA-2020-159688,"Thursday, May 7, 2020","Tuesday, May 12, 2020",Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,171.99,1,28.7964,Online,No,143.1936,4.31946
2844,CA-2020-112865,"Monday, May 18, 2020","Friday, May 22, 2020",Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,133.048,3,-0.9012,Online,Yes,133.9492,-0.13518
715,US-2020-100048,"Tuesday, May 19, 2020","Sunday, May 24, 2020",Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,311.97,3,113.9886,Cards,Yes,197.9814,17.09829
2859,CA-2020-138975,"Tuesday, May 19, 2020","Saturday, May 23, 2020",Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,179.8,4,4.068,COD,Yes,175.732,0.6102
9067,CA-2020-152968,"Tuesday, May 26, 2020","Saturday, May 30, 2020",Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",130.08,2,6.924,Online,No,123.156,1.0386
5376,CA-2020-134152,"Wednesday, May 27, 2020","Sunday, May 31, 2020",Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,125.16,6,9.816,Cards,No,115.344,1.4724
9457,CA-2020-151855,"Wednesday, May 27, 2020","Wednesday, June 3, 2020",Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,103.192,3,0.3399,COD,Yes,102.8521,0.050985
8788,CA-2020-145765,"Thursday, May 28, 2020","Tuesday, June 2, 2020",Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,291.968,4,54.3936,Online,Yes,237.5744,8.15904
7413,CA-2020-121125,"Saturday, May 30, 2020","Wednesday, June 3, 2020",Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,144.36,2,-3.094,COD,Yes,147.454,-0.4641
6483,CA-2020-140872,"Wednesday, June 3, 2020","Wednesday, June 10, 2020",Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,153.4,2,-4.14,Online,No,157.54,-0.621
6478,CA-2020-140872,"Wednesday, June 3, 2020","Wednesday, June 10, 2020",Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,222.992,1,-2.5749,Online,Yes,225.5669,-0.386235
5926,CA-2020-150420,"Wednesday, June 3, 2020","Monday, June 8, 2020",Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1147.5,10,362.835,COD,No,784.665,54.42525
6125,CA-2020-145772,"Wednesday, June 3, 2020","Sunday, June 7, 2020",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,156.75,5,8.5025,Online,No,148.2475,1.275375
9645,US-2020-107979,"Monday, June 8, 2020","Saturday, June 13, 2020",Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,127.544,7,12.3123,Online,No,115.2317,1.846845
644,CA-2020-106103,"Wednesday, June 10, 2020","Monday, June 15, 2020",Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,149.52,4,54.3332,COD,Yes,95.1868,8.14998
5497,CA-2020-117821,"Friday, June 12, 2020","Tuesday, June 16, 2020",Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.92,2,19.176,COD,No,140.744,2.8764
7916,CA-2020-165323,"Wednesday, June 17, 2020","Sunday, June 21, 2020",Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,114.34,3,8.1072,COD,Yes,106.2328,1.21608
654,CA-2020-140844,"Friday, June 19, 2020","Tuesday, June 23, 2020",Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,121.12,8,10.312,Cards,Yes,110.808,1.5468
890,CA-2020-132934,"Saturday, June 20, 2020","Friday, June 26, 2020",Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,163.95,5,14.995,COD,No,148.955,2.24925
823,CA-2020-101434,"Saturday, June 20, 2020","Saturday, June 27, 2020",Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,271.97,3,71.991,COD,No,199.979,10.79865
3601,CA-2020-138310,"Friday, June 26, 2020","Tuesday, June 30, 2020",Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,444.928,9,64.7892,Cards,Yes,380.1388,9.71838
3663,US-2020-129777,"Friday, July 3, 2020","Thursday, July 9, 2020",Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",308.9,10,93.204,COD,Yes,215.696,13.9806
7870,US-2020-166233,"Friday, July 3, 2020","Thursday, July 9, 2020",Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,152,2,-2.7,COD,No,154.7,-0.405
8406,CA-2020-140480,"Wednesday, July 8, 2020","Sunday, July 12, 2020",Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,189.9,5,58.179,COD,Yes,131.721,8.72685
1624,CA-2020-108560,"Wednesday, July 8, 2020","Wednesday, July 15, 2020",Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,167,2,10.5,COD,No,156.5,1.575
8587,CA-2020-162015,"Saturday, July 11, 2020","Saturday, July 18, 2020",Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1300.45,5,244.6155,Online,No,1055.8345,36.692325
7501,CA-2020-121048,"Tuesday, July 14, 2020","Saturday, July 18, 2020",Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,150.97,3,19.7358,COD,Yes,131.2342,2.96037
2319,CA-2020-122035,"Monday, July 20, 2020","Saturday, July 25, 2020",Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,400.97,3,132.5898,Cards,Yes,268.3802,19.88847
8302,US-2020-167318,"Sunday, July 26, 2020","Saturday, August 1, 2020",Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1687.95,5,659.98,Online,Yes,1027.97,98.997
1845,US-2020-113852,"Wednesday, July 29, 2020","Sunday, August 2, 2020",Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,133.57,3,11.7741,Online,No,121.7959,1.766115
3785,CA-2020-125752,"Friday, July 31, 2020","Tuesday, August 4, 2020",Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",134.424,2,8.2848,COD,No,126.1392,1.24272
9208,CA-2020-140781,"Monday, August 3, 2020","Friday, August 7, 2020",Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,141.816,3,7.4655,COD,Yes,134.3505,1.119825
6642,CA-2020-128328,"Wednesday, August 5, 2020","Sunday, August 9, 2020",Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,122.78,2,29.5186,COD,No,93.2614,4.42779
4262,CA-2020-158344,"Friday, August 7, 2020","Tuesday, August 11, 2020",Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,104.96,4,19.8276,Cards,No,85.1324,2.97414
9183,CA-2020-156776,"Friday, August 7, 2020","Tuesday, August 11, 2020",Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,150.76,4,7.8064,Online,Yes,142.9536,1.17096
8258,CA-2020-152310,"Wednesday, August 12, 2020","Wednesday, August 19, 2020",Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",224.95,5,12.2465,COD,No,212.7035,1.836975
7901,CA-2020-128363,"Thursday, August 13, 2020","Tuesday, August 18, 2020",Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,125.584,2,0.4752,COD,Yes,125.1088,0.07128
6414,CA-2020-151211,"Monday, August 17, 2020","Sunday, August 23, 2020",Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,109.16,6,9.816,COD,Yes,99.344,1.4724
5612,CA-2020-121027,"Tuesday, August 18, 2020","Saturday, August 22, 2020",Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,886.9,2,371.316,Cards,Yes,515.584,55.6974
5613,CA-2020-121027,"Tuesday, August 18, 2020","Saturday, August 22, 2020",Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1539.16,9,224.424,COD,Yes,1314.736,33.6636
8607,CA-2020-162936,"Tuesday, August 18, 2020","Saturday, August 22, 2020",Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",142.18,2,7.6494,Cards,Yes,134.5306,1.14741
2717,CA-2020-128475,"Wednesday, August 26, 2020","Tuesday, September 1, 2020",Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,149.98,2,15.1158,Online,Yes,134.8642,2.26737
5610,CA-2020-117198,"Monday, August 31, 2020","Saturday, September 5, 2020",Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,680.9,2,217.767,COD,No,463.133,32.66505
4332,CA-2020-107909,"Tuesday, September 1, 2020","Sunday, September 6, 2020",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,89.99,1,6.7966,COD,No,83.1934,1.01949
1957,CA-2020-157987,"Wednesday, September 2, 2020","Sunday, September 6, 2020",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,177.97,3,40.3128,COD,No,137.6572,6.04692
1956,CA-2020-157987,"Wednesday, September 2, 2020","Sunday, September 6, 2020",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,284,2,38.08,Online,Yes,245.92,5.712
911,CA-2020-137596,"Wednesday, September 2, 2020","Monday, September 7, 2020",Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1976.78,7,829.3754,Online,Yes,1147.4046,124.40631
7223,CA-2020-113075,"Wednesday, September 2, 2020","Sunday, September 6, 2020",Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,142.68,3,-7.119,COD,Yes,149.799,-1.06785
7323,CA-2020-167626,"Thursday, September 3, 2020","Monday, September 7, 2020",Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,135.8,2,21.42,Online,No,114.38,3.213
5637,CA-2020-123022,"Thursday, September 3, 2020","Tuesday, September 8, 2020",Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,313.97,3,85.491,COD,No,228.479,12.82365
1556,CA-2020-120761,"Friday, September 4, 2020","Tuesday, September 8, 2020",Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",140.96,4,39.5428,COD,Yes,101.4172,5.93142
4121,CA-2020-117394,"Friday, September 4, 2020","Thursday, September 10, 2020",Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,94.04,4,-1.428,Online,Yes,95.468,-0.2142
8197,CA-2020-102736,"Saturday, September 5, 2020","Wednesday, September 9, 2020",Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,133.568,4,-1.1196,Cards,No,134.6876,-0.16794
2100,CA-2020-124401,"Monday, September 7, 2020","Saturday, September 12, 2020",Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,311.944,7,80.4839,Online,Yes,231.4601,12.072585
5280,US-2020-104094,"Monday, September 7, 2020","Friday, September 11, 2020",Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,81.48,1,1.8872,COD,Yes,79.5928,0.28308
3657,CA-2020-158036,"Tuesday, September 8, 2020","Monday, September 14, 2020",Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,105.096,1,1.7055,COD,No,103.3905,0.255825
1217,US-2020-118087,"Wednesday, September 9, 2020","Sunday, September 13, 2020",Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,136.88,3,28.764,Online,No,108.116,4.3146
